"ILVGSU","2110","0-32247-51063-9",6,"D",52,"D",30,6,"","GGSL"
"ILVGSU","2110","8-91549-11089-9",372,"D",1049,"D",9600,12,"","GGSL"
"ILVGSU","2110","8-91549-11123-0",252,"D",599,"D",13572,0,"","GGSL"
"ILVGSU","2110","6-51124-70112-2",108,"D",686,"D",10230,762,"","GGSL"
"ILVGSU","2110","6-51124-71106-0",24,"D",457,"D",3612,324,"","GGSL"
"ILVGSU","2110","0-39044-12044-3",6,"D",146,"D",-6,0,"","GGSL"
"ILVGSU","2110","0-73035-01310-9",84,"D",237,"D",7002,246,"","GGSL"
"ILVGSU","2110","0-73035-01311-6",114,"D",322,"D",6036,24,"","GGSL"
"ILVGSU","2110","0-73035-01312-3",6,"D",18,"D",2760,6,"","GGSL"
"ILVGSU","2110","0-73035-04002-0",16,"D",43,"D",2128,0,"","GGSL"
"ILVGSU","2110","0-73035-09526-6",21,"D",63,"D",1032,9,"","GGSL"
"ILVGSU","2110","0-73035-09627-0",6,"D",18,"D",242,0,"","GGSL"
"ILVGSU","2110","0-73035-15001-9",1164,"D",605,"D",20400,756,"","GGSL"
"ILVGSU","2110","0-73035-15201-3",216,"D",112,"D",15504,72,"","GGSL"
"ILVGSU","2110","0-73035-16522-8",168,"D",87,"D",6876,60,"","GGSL"
"ILVGSU","2110","0-73035-06127-8",16,"D",54,"D",168,0,"","GGSL"
"ILVGSU","2110","0-73035-09586-0",6,"D",16,"D",690,0,"","GGSL"
"ILVGSU","2110","0-70922-04700-1",270,"D",1198,"D",666,186,"","GGSL"
"ILVGSU","2110","7-52587-00002-6",36,"D",96,"D",0,0,"","GGSL"
"ILVGSU","2110","0-29973-12322-6",8,"D",16,"D",32,0,"","GGSL"
"ILVGSU","2110","0-35307-00650-9",300,"D",1785,"D",110,20,"","GGSL"
"ILVGSU","2110","0-36434-15006-6",6,"D",146,"D",-6,0,"","GGSL"
"ILVGSU","2110","8-95591-00133-4",120,"D",451,"D",264,0,"","GGSL"
"ILVGSU","2110","0-17849-19011-3",48,"D",435,"D",120,0,"","GGSL"
"ILVGSU","2110","0-46412-10240-6",336,"D",265,"D",3072,132,"","GGSL"
"ILVGSU","2110","0-86155-01110-8",84,"D",55,"D",0,0,"","GGSL"
"ILVGSU","2110","0-86155-20602-3",84,"D",55,"D",0,0,"","GGSL"
"ILVGSU","2110","0-86155-20641-2",84,"D",57,"D",0,0,"","GGSL"
"ILVGSU","2110","0-86155-21090-7",204,"D",114,"D",0,0,"","GGSL"
"ILVGSU","2110","0-86155-22220-7",84,"D",48,"D",0,0,"","GGSL"
"ILVGSU","2110","0-86155-22223-8",84,"D",46,"D",0,0,"","GGSL"
"ILVGSU","2110","0-11111-01490-9",6,"D",23,"D",42,0,"","GGSL"
"ILVGSU","2110","0-32903-12017-2",12,"D",85,"D",12,0,"","GGSL"
"ILVGSU","2110","0-32903-12020-2",6,"D",61,"D",0,0,"","GGSL"
"ILVGSU","2110","0-32903-41717-3",12,"D",52,"D",160,0,"","GGSL"
"ILVGSU","2110","8-97946-00022-1",12,"D",57,"D",66,0,"","GGSL"
"ILVGSU","2110","7-52289-50056-5",12,"D",60,"D",168,168,"","GGSL"
"ILVGSU","2110","7-52289-59001-6",750,"D",2325,"D",311,1767,"","GGSL"
"ILVGSU","2110","7-52289-59002-3",2292,"D",17012,"D",1123,266,"","GGSL"
"ILVGSU","2110","7-52289-79004-1",2005,"D",6070,"D",10,2049,"","GGSL"
"ILVGSU","2110","7-52289-79005-8",2700,"D",19847,"D",4340,1760,"","GGSL"
"ILVGSU","2110","7-52289-79022-5",36,"D",330,"D",1242,48,"","GGSL"
"ILVGSU","2110","7-52289-79022-5",36,"D",400,"D",60,30,"","GGSL"
"ILVGSU","2110","7-52289-79310-3",1068,"D",4720,"D",2808,2640,"","GGSL"
"ILVGSU","2110","7-52289-79320-2",312,"D",1701,"D",5648,4140,"","GGSL"
"ILVGSU","2110","7-52289-79322-6",264,"D",1341,"D",4140,4296,"","GGSL"
"ILVGSU","2110","7-52289-79405-6",24,"D",128,"D",0,0,"","GGSL"
"ILVGSU","2110","7-52289-79010-2",234,"D",1932,"D",120,174,"","GGSL"
"ILVGSU","2110","7-52289-79020-1",342,"D",3803,"D",36,96,"","GGSL"
"ILVGSU","2110","1-86955-00044-6",12,"D",79,"D",79,576,"","GGSL"
"ILVGSU","2110","8-50007-83906-2",18,"D",109,"D",0,0,"","GGSL"
"ILVGSU","2110","8-50007-83920-8",56,"D",111,"D",0,0,"","GGSL"
"ILVGSU","2110","8-50007-83928-4",6,"D",46,"D",0,0,"","GGSL"
"ILVGSU","2110","8-50007-83929-1",36,"D",218,"D",0,0,"","GGSL"
"ILVGSU","2110","8-50007-83943-7",30,"D",241,"D",0,12,"","GGSL"
"ILVGSU","2110","8-55354-00238-1",40,"D",146,"D",0,0,"","GGSL"
"ILVGSU","2110","8-94120-00172-2",6,"D",42,"D",0,6,"","GGSL"
"ILVGSU","2110","8-94120-00187-6",36,"D",222,"D",0,0,"","GGSL"
"ILVGSU","2110","0-37000-00992-4",28,"D",311,"D",276,0,"","GGSL"
"ILVGSU","2110","0-37000-07312-3",354,"D",3109,"D",0,0,"","GGSL"
"ILVGSU","2110","0-37000-10631-9",36,"D",231,"D",0,0,"","GGSL"
"ILVGSU","2110","0-37000-24684-8",54,"D",474,"D",-60,0,"","GGSL"
"ILVGSU","2110","0-37000-31821-7",492,"D",1589,"D",180,36,"","GGSL"
"ILVGSU","2110","0-37000-31836-1",87,"D",605,"D",129,0,"","GGSL"
"ILVGSU","2110","0-37000-35154-2",978,"D",3158,"D",216,0,"","GGSL"
"ILVGSU","2110","0-37000-40215-2",88,"D",946,"D",12,0,"","GGSL"
"ILVGSU","2110","0-37000-40509-2",6,"D",18,"D",-18,0,"","GGSL"
"ILVGSU","2110","0-37000-41767-5",144,"D",858,"D",0,16,"","GGSL"
"ILVGSU","2110","0-37000-41827-6",8,"D",80,"D",96,0,"","GGSL"
"ILVGSU","2110","0-37000-44750-4",54,"D",354,"D",0,0,"","GGSL"
"ILVGSU","2110","0-37000-76337-6",80,"D",601,"D",248,0,"","GGSL"
"ILVGSU","2110","0-37000-92811-9",48,"D",871,"D",12,2,"","GGSL"
"ILVGSU","2110","0-37000-92815-7",480,"D",4371,"D",252,0,"","GGSL"
"ILVGSU","2110","0-37000-99042-0",60,"D",357,"D",0,0,"","GGSL"
"ILVGSU","2110","0-47400-66652-8",16,"D",2220,"D",40,8,"","GGSL"
"ILVGSU","2110","0-69055-12559-5",144,"D",6985,"D",324,84,"","GGSL"
"ILVGSU","2110","0-69055-12593-9",3,"D",346,"D",0,0,"","GGSL"
"ILVGSU","2110","0-69055-12594-6",21,"D",3286,"D",9,0,"","GGSL"
"ILVGSU","2110","0-69055-12707-0",21,"D",3286,"D",3,0,"","GGSL"
"ILVGSU","2110","0-69055-12755-1",6,"D",1050,"D",3,3,"","GGSL"
"ILVGSU","2110","0-69055-12775-9",36,"D",518,"D",108,0,"","GGSL"
"ILVGSU","2110","0-69055-12776-6",36,"D",529,"D",0,0,"","GGSL"
"ILVGSU","2110","0-69055-12861-9",48,"D",992,"D",180,12,"","GGSL"
"ILVGSU","2110","0-69055-12881-7",9,"D",1583,"D",12,0,"","GGSL"
"ILVGSU","2110","0-69055-12890-9",111,"D",27411,"D",2163,183,"","GGSL"
"ILVGSU","2110","0-69055-12891-6",12,"D",3023,"D",45,6,"","GGSL"
"ILVGSU","2110","0-69055-12892-3",6,"D",123,"D",312,0,"","GGSL"
"ILVGSU","2110","0-69055-13036-0",12,"D",772,"D",138,6,"","GGSL"
"ILVGSU","2110","0-69055-13037-7",12,"D",235,"D",84,0,"","GGSL"
"ILVGSU","2110","0-69055-13105-3",1965,"D",265093,"D",0,3,"","GGSL"
"ILVGSU","2110","0-69055-13112-1",615,"D",82606,"D",3,6,"","GGSL"
"ILVGSU","2110","0-69055-87364-9",60,"D",1629,"D",70,30,"","GGSL"
"ILVGSU","2110","0-69055-87614-5",60,"D",3030,"D",100,40,"","GGSL"
"ILVGSU","2110","0-69055-87662-6",9,"D",258,"D",0,0,"","GGSL"
"ILVGSU","2110","0-69055-87753-1",528,"D",15711,"D",-86,536,"","GGSL"
"ILVGSU","2110","0-69055-87764-7",6,"D",92,"D",114,48,"","GGSL"
"ILVGSU","2110","0-69055-87855-2",774,"D",160741,"D",162,10,"","GGSL"
"ILVGSU","2110","0-69055-87969-6",34,"D",1513,"D",0,4,"","GGSL"
"ILVGSU","2110","0-69055-88546-8",18,"D",928,"D",20,0,"","GGSL"
"ILVGSU","2110","0-69055-88572-7",18,"D",1993,"D",0,2,"","GGSL"
"ILVGSU","2110","0-69055-88634-2",86,"D",19467,"D",106,80,"","GGSL"
"ILVGSU","2110","0-69055-88771-4",756,"D",45428,"D",-4,0,"","GGSL"
"ILVGSU","2110","0-69055-88797-4",6,"D",705,"D",0,0,"","GGSL"
"ILVGSU","2110","0-69055-88801-8",72,"D",3264,"D",0,0,"","GGSL"
"ILVGSU","2110","0-69055-88806-3",12,"D",260,"D",3,6,"","GGSL"
"ILVGSU","2110","0-69055-88813-1",21,"D",337,"D",0,0,"","GGSL"
"ILVGSU","2110","0-69055-88815-5",147,"D",3276,"D",327,465,"","GGSL"
"ILVGSU","2110","0-69055-88867-4",100,"D",8159,"D",-12,168,"","GGSL"
"ILVGSU","2110","0-69055-88909-1",28,"D",3895,"D",116,0,"","GGSL"
"ILVGSU","2110","0-37000-40509-2",78,"D",251,"D",-18,0,"","GGSL"
"ILVGSU","2110","0-76914-93007-8",148,"D",1287,"D",313,86,"","GGSL"
"ILVGSU","2110","0-76914-94146-3",294,"D",867,"D",1152,156,"","GGSL"
"ILVGSU","2110","0-37000-45541-7",40,"D",168,"D",0,0,"","GGSL"
"ILVGSU","2110","0-37000-63892-6",568,"D",1482,"D",544,256,"","GGSL"
"ILVGSU","2110","0-37000-69498-4",32,"D",68,"D",128,0,"","GGSL"
"ILVGSU","2110","0-37000-71967-0",88,"D",321,"D",1280,0,"","GGSL"
"ILVGSU","2110","0-37000-71969-4",1080,"D",2049,"D",1288,168,"","GGSL"
"ILVGSU","2110","0-37000-71979-3",560,"D",1058,"D",2096,208,"","GGSL"
"ILVGSU","2110","0-37000-73822-0",256,"D",665,"D",72,200,"","GGSL"
"ILVGSU","2110","0-37000-77713-7",1248,"D",3146,"D",1120,296,"","GGSL"
"ILVGSU","2110","0-37000-78814-0",672,"D",1673,"D",432,256,"","GGSL"
"ILVGSU","2110","0-37000-78817-1",824,"D",2077,"D",1032,544,"","GGSL"
"ILVGSU","2110","0-37000-80717-9",624,"D",1516,"D",-32,360,"","GGSL"
"ILVGSU","2110","0-37000-81109-1",960,"D",1914,"D",8,176,"","GGSL"
"ILVGSU","2110","0-37000-81118-3",1128,"D",4126,"D",1080,184,"","GGSL"
"ILVGSU","2110","0-37000-81131-2",1176,"D",4332,"D",1024,480,"","GGSL"
"ILVGSU","2110","0-37000-81132-9",784,"D",2894,"D",688,376,"","GGSL"
"ILVGSU","2110","0-37000-82318-6",600,"D",1141,"D",32,448,"","GGSL"
"ILVGSU","2110","0-37000-82729-2",12,"D",79,"D",172,0,"","GGSL"
"ILVGSU","2110","0-37000-86586-5",424,"D",1543,"D",504,1632,"","GGSL"
"ILVGSU","2110","0-37000-86587-2",384,"D",725,"D",672,120,"","GGSL"
"ILVGSU","2110","0-37000-87003-6",144,"D",348,"D",536,0,"","GGSL"
"ILVGSU","2110","0-37000-96256-4",6,"D",13,"D",636,0,"","GGSL"
"ILVGSU","2110","0-37000-96312-7",144,"D",286,"D",816,0,"","GGSL"
"ILVGSU","2110","0-37000-99035-2",6,"D",60,"D",30,0,"","GGSL"
"ILVGSU","2110","6-58128-42018-9",108,"D",132,"D",846,0,"","GGSL"
"ILVGSU","2110","6-58128-42221-3",12,"D",23,"D",0,0,"","GGSL"
"ILVGSU","2110","0-47223-07118-9",36,"D",38,"D",0,0,"","GGSL"
"ILVGSU","2110","0-47223-07123-3",204,"D",216,"D",444,0,"","GGSL"
"ILVGSU","2110","0-47223-07139-4",156,"D",165,"D",396,0,"","GGSL"
"ILVGSU","2110","0-47223-07102-8",12,"D",12,"D",0,0,"","GGSL"
"ILVGSU","2110","8-53536-00448-2",6,"D",59,"D",408,84,"","GGSL"
"ILVGSU","2110","8-53536-00449-9",156,"D",741,"D",2040,144,"","GGSL"
"ILVGSU","2110","8-53536-00451-2",264,"D",1254,"D",3072,3576,"","GGSL"
"ILVGSU","2110","8-53536-00452-9",24,"D",237,"D",492,138,"","GGSL"
"ILVGSU","2110","0-71169-67062-5",48,"D",9018,"D",11,0,"","GGSL"
"ILVGSU","2110","0-48789-02225-7",1536,"D",1367,"D",168,0,"","GGSL"
"ILVGSU","2110","0-72725-00407-6",288,"D",1408,"D",204,72,"","GGSL"
"ILVGSU","2110","8-59098-00300-0",48,"D",864,"D",36,0,"","GGSL"
"ILVGSU","2110","8-56547-00743-5",4,"D",85,"D",12,0,"","GGSL"
"ILVGSU","2110","8-57414-00340-6",4,"D",68,"D",44,0,"","GGSL"
"ILVGSU","2110","0-19669-00019-1",6,"D",75,"D",821,0,"","GGSL"
"ILVGSU","2110","7-14183-41524-6",12,"D",44,"D",168,252,"","GGSL"
"ILVGSU","2110","0-71132-00022-0",7428,"D",6658,"D",8016,576,"","GGSL"
"ILVGSU","2110","7-32221-21634-1",12,"D",36,"D",420,0,"","GGSL"
"ILVGSU","2110","7-32221-21724-9",72,"D",203,"D",452,60,"","GGSL"
"ILVGSU","2110","7-32221-32124-3",36,"D",90,"D",660,48,"","GGSL"
"ILVGSU","2110","7-32221-32145-8",36,"D",114,"D",372,24,"","GGSL"
"ILVGSU","2110","7-32221-33692-6",60,"D",472,"D",972,0,"","GGSL"
"ILVGSU","2110","7-32221-33693-3",40,"D",730,"D",100,0,"","GGSL"
"ILVGSU","2110","6-38104-00680-4",5,"D",15,"D",-5,0,"","GGSL"
"ILVGSU","2110","0-28009-11440-5",520,"D",2163,"D",0,0,"","GGSL"
"ILVGSU","2110","0-28009-15540-8",540,"D",1177,"D",0,0,"","GGSL"
"ILVGSU","2110","0-49821-85019-7",36,"D",265,"D",420,0,"","GGSL"
"ILVGSU","2110","8-79288-00004-6",852,"D",8407,"D",184,1468,"","GGSL"
"ILVGSU","2110","8-79288-00006-0",4,"D",64,"D",1516,1008,"","GGSL"
"ILVGSU","2110","8-79288-00020-6",3876,"D",36120,"D",940,384,"","GGSL"
"ILVGSU","2110","8-79288-00035-0",1592,"D",14756,"D",505,380,"","GGSL"
"ILVGSU","2110","0-35000-05364-0",636,"D",609,"D",12,528,"","GGSL"
"ILVGSU","2110","0-35000-05364-0",18,"D",32,"D",216,0,"","GGSL"
"ILVGSU","2110","0-35000-44673-2",1809,"D",2581,"D",2367,1089,"","GGSL"
"ILVGSU","2110","0-35000-44678-7",1962,"D",2776,"D",1296,666,"","GGSL"
"ILVGSU","2110","0-35000-45041-8",63,"D",122,"D",2250,36,"","GGSL"
"ILVGSU","2110","0-35000-45118-7",135,"D",261,"D",1188,18,"","GGSL"
"ILVGSU","2110","0-35000-47805-4",90,"D",190,"D",216,135,"","GGSL"
"ILVGSU","2110","0-35000-49110-7",1112,"D",4063,"D",360,640,"","GGSL"
"ILVGSU","2110","0-35000-49861-8",156,"D",396,"D",0,0,"","GGSL"
"ILVGSU","2110","0-35000-49874-8",1264,"D",4609,"D",176,640,"","GGSL"
"ILVGSU","2110","0-35000-53030-1",2172,"D",4823,"D",498,888,"","GGSL"
"ILVGSU","2110","0-35000-53032-5",2658,"D",6026,"D",540,654,"","GGSL"
"ILVGSU","2110","0-35000-53058-5",1664,"D",7476,"D",860,1384,"","GGSL"
"ILVGSU","2110","0-35000-53122-3",1482,"D",9008,"D",538,398,"","GGSL"
"ILVGSU","2110","0-35000-98635-1",120,"D",113,"D",24,48,"","GGSL"
"ILVGSU","2110","0-35110-01900-0",192,"D",1384,"D",512,0,"","GGSL"
"ILVGSU","2110","0-35110-01903-1",104,"D",984,"D",536,232,"","GGSL"
"ILVGSU","2110","0-70481-01030-0",2988,"D",6858,"D",-72,583,"","GGSL"
"ILVGSU","2110","0-70481-01101-7",315,"D",533,"D",-27,783,"","GGSL"
"ILVGSU","2110","0-70481-01102-4",4446,"D",11358,"D",1611,2223,"","GGSL"
"ILVGSU","2110","0-70481-01103-1",760,"D",7060,"D",752,500,"","GGSL"
"ILVGSU","2110","0-70481-01150-5",1296,"D",3426,"D",12,1182,"","GGSL"
"ILVGSU","2110","0-74182-26012-5",7320,"D",7646,"D",2712,894,"","GGSL"
"ILVGSU","2110","0-74182-26800-8",3762,"D",3889,"D",-66,894,"","GGSL"
"ILVGSU","2110","0-74182-26907-4",1800,"D",1398,"D",480,564,"","GGSL"
"ILVGSU","2110","0-74182-26913-5",1176,"D",932,"D",672,600,"","GGSL"
"ILVGSU","2110","0-74182-44571-3",192,"D",334,"D",-180,552,"","GGSL"
"ILVGSU","2110","0-74182-45992-5",1206,"D",4051,"D",390,460,"","GGSL"
"ILVGSU","2110","0-74182-45993-2",2358,"D",8725,"D",186,2094,"","GGSL"
"ILVGSU","2110","0-74182-46325-0",1422,"D",4894,"D",1110,612,"","GGSL"
"ILVGSU","2110","0-74182-46329-8",18,"D",82,"D",648,0,"","GGSL"
"ILVGSU","2110","0-35000-14424-9",180,"D",171,"D",360,288,"","GGSL"
"ILVGSU","2110","0-35000-50909-3",48,"D",43,"D",96,0,"","GGSL"
"ILVGSU","2110","0-74182-29569-1",48,"D",85,"D",0,0,"","GGSL"
"ILVGSU","2110","7-59188-08000-6",600,"D",96,"D",0,200,"","GGSL"
"ILVGSU","2110","7-59188-10000-1",150,"D",33,"D",550,200,"","GGSL"
"ILVGSU","2110","7-59188-12000-9",600,"D",228,"D",-150,150,"","GGSL"
"ILVGSU","2110","0-17500-08150-7",684,"D",902,"D",204,24,"","GGSL"
"ILVGSU","2110","8-13935-00666-1",12,"D",68,"D",18,450,"","GGSL"
"ILVGSU","2110","0-71564-20345-9",540,"D",901,"D",156,36,"","GGSL"
"ILVGSU","2110","0-71564-20500-2",156,"D",794,"D",12,0,"","GGSL"
"ILVGSU","2110","8-45049-00062-4",10,"D",71,"D",1310,10,"","GGSL"
"ILVGSU","2110","8-45049-00192-8",40,"D",209,"D",93,0,"","GGSL"
"ILVGSU","2110","8-45049-00194-2",10,"D",48,"D",43,0,"","GGSL"
"ILVGSU","2110","8-45049-00269-7",18,"D",597,"D",479,88,"","GGSL"
"ILVGSU","2110","8-45049-00924-5",10,"D",21,"D",1020,360,"","GGSL"
"ILVGSU","2110","8-45049-01299-3",10,"D",54,"D",990,20,"","GGSL"
"ILVGSU","2110","8-45049-01402-7",1,"D",6,"D",5568,540,"","GGSL"
"ILVGSU","2110","8-45049-01407-2",120,"D",1090,"D",2441,208,"","GGSL"
"ILVGSU","2110","8-45049-01531-4",3753,"D",162287,"D",0,168,"","GGSL"
"ILVGSU","2110","8-45049-01575-8",272,"D",2937,"D",6260,120,"","GGSL"
"ILVGSU","2110","8-45049-03974-7",312,"D",5304,"D",3072,24,"","GGSL"
"ILVGSU","2110","8-18570-00144-6",36,"D",66,"D",18,0,"","GGSL"
"ILVGSU","2110","8-18570-00832-2",18,"D",33,"D",48,0,"","GGSL"
"ILVGSU","2110","8-50014-87538-1",12,"D",9,"D",528,0,"","GGSL"
"ILVGSU","2110","8-50014-87539-8",12,"D",9,"D",504,0,"","GGSL"
"ILVGSU","2110","8-50014-87540-4",12,"D",9,"D",504,0,"","GGSL"
"ILVGSU","2110","8-50014-87547-3",32,"D",28,"D",544,0,"","GGSL"
"ILVGSU","2110","8-52553-00802-2",30,"D",375,"D",1506,0,"","GGSL"
"ILVGSU","2110","0-27856-10001-2",1392,"D",3567,"D",900,540,"","GGSL"
"ILVGSU","2110","0-27856-10002-9",1428,"D",6488,"D",2664,96,"","GGSL"
"ILVGSU","2110","0-27856-10008-1",192,"D",2242,"D",624,52,"","GGSL"
"ILVGSU","2110","0-27856-10009-8",684,"D",5401,"D",1041,126,"","GGSL"
"ILVGSU","2110","0-27856-10015-9",1032,"D",8617,"D",1920,8,"","GGSL"
"ILVGSU","2110","8-10216-02243-3",12,"D",84,"D",48,0,"","GGSL"
